mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,1,"[30, 30]",0.1,20,2048,17.30502885277511,14.841110810810266,19.399588740134885,15.24856143536925,11.058922100113705
Fourier Ramps,1,"[50, 50]",1e-05,5,256,25.4803892974454,18.899028436659496,18.921849665175774,15.870305139154063,6.573858699994162
Fourier Ramps,1,"[50, 50]",0.0001,5,256,18.76677030904064,15.947494207210392,18.803115088673103,15.83857800314796,6.597911100136116
Fourier Ramps,1,"[50, 50]",0.001,5,256,18.81771201179889,15.766486754507577,18.939790387863013,15.465682441005754,6.401687999954447
Fourier Ramps,1,"[50, 50]",0.01,5,256,18.74571503618046,15.838365807432876,19.1756484606158,15.314343931996577,6.404981799889356
Fourier Ramps,1,"[50, 50]",0.1,5,256,18.253779069618215,15.93207470347987,18.997529197663546,16.541670957641383,6.381180000025779
Fourier Ramps,1,"[50, 50]",1e-05,5,512,39.2634921689313,32.05681978706944,34.39618399614332,26.668176340843523,6.786678700009361
Fourier Ramps,1,"[50, 50]",0.0001,5,512,19.016801570224096,16.150437758611503,19.964312266866685,18.172568288743758,6.827069699997082
Fourier Ramps,1,"[50, 50]",0.001,5,512,18.799134229042938,16.22038305408388,18.862150714139297,16.211890486728016,6.924825299996883
Fourier Ramps,1,"[50, 50]",0.01,5,512,18.80255825499596,15.754327451864757,19.27387794871493,15.345630994300292,6.629131400026381
Fourier Ramps,1,"[50, 50]",0.1,5,512,17.676481419040076,15.558507282676128,19.152356385167618,16.91251650830782,6.786224499810487
Fourier Ramps,1,"[50, 50]",1e-05,5,1024,42.6219318033396,35.930345188696904,38.67993642905125,31.468277986217757,5.7724808000493795
Fourier Ramps,1,"[50, 50]",0.0001,5,1024,20.49624452880892,17.064962573136768,24.95967643390931,24.05815808194581,5.854789299890399
Fourier Ramps,1,"[50, 50]",0.001,5,1024,18.7746543286863,16.105534624415537,18.825847511891183,16.060293358645232,6.030933100031689
Fourier Ramps,1,"[50, 50]",0.01,5,1024,18.753803065722682,15.947345237652023,19.036547056050892,15.40435489402483,6.045056400122121
Fourier Ramps,1,"[50, 50]",0.1,5,1024,18.756796357917626,16.33427359124152,18.98263352521103,16.572601040143788,5.981317400000989
Fourier Ramps,1,"[50, 50]",1e-05,5,2048,45.24686959318397,38.97095159431998,42.49557721968537,35.87137140495714,3.80788360000588
Fourier Ramps,1,"[50, 50]",0.0001,5,2048,22.248844903550925,17.550929110531396,23.875686065800448,22.837909637977994,5.47054829983972
Fourier Ramps,1,"[50, 50]",0.001,5,2048,18.767987571036336,16.04796424164718,18.81756953934408,16.00939013700388,3.953876100014895
Fourier Ramps,1,"[50, 50]",0.01,5,2048,18.76411579649355,15.942854534560388,18.8052943519988,15.769101127818145,4.032104799989611
Fourier Ramps,1,"[50, 50]",0.1,5,2048,18.560129742424422,15.870157623513917,19.286722135157873,15.30807901377276,3.8741468000225723
Fourier Ramps,1,"[50, 50]",1e-05,10,256,20.45993973883453,17.045298549117682,24.840814069324512,23.927017875362765,13.399178799940273
Fourier Ramps,1,"[50, 50]",0.0001,10,256,18.763909286352877,15.957614565701359,18.807779904522697,15.744102926473353,13.430604200111702
Fourier Ramps,1,"[50, 50]",0.001,10,256,18.759743576425056,15.980105751344556,18.82054134339498,15.680687639212701,12.966552600031719
Fourier Ramps,1,"[50, 50]",0.01,10,256,15.218253801854665,13.307155701183815,77.1822363767364,75.23277028024978,12.566313300048932
Fourier Ramps,1,"[50, 50]",0.1,10,256,16.994068287047394,14.491946225323044,32.04832712617413,31.684720043373122,12.35821420000866
Fourier Ramps,1,"[50, 50]",1e-05,10,512,27.025644498653488,19.953654835630005,19.420780689901118,15.389626711978485,12.192418599966913
Fourier Ramps,1,"[50, 50]",0.0001,10,512,18.76688035215519,15.948769871557817,18.80295895243521,15.837570270499409,12.572115400107577
Fourier Ramps,1,"[50, 50]",0.001,10,512,18.76342936950184,16.05230537117777,18.818137228181108,15.690393027586316,12.184810900129378
Fourier Ramps,1,"[50, 50]",0.01,10,512,18.398536196465624,15.62901496904484,18.91099606953954,15.432425297869976,11.992146799806505
Fourier Ramps,1,"[50, 50]",0.1,10,512,17.59462093484044,15.348996421638263,18.85755607552066,16.19725044979205,12.16731940000318
Fourier Ramps,1,"[50, 50]",1e-05,10,1024,37.305563882115344,29.801971187283787,31.043942457337028,23.21598440241472,10.452900700038299
Fourier Ramps,1,"[50, 50]",0.0001,10,1024,18.909152221167357,16.048765286408713,19.447384232530016,17.399561902478055,10.51743430015631
Fourier Ramps,1,"[50, 50]",0.001,10,1024,18.762246947533352,15.95335028869509,18.811042794160908,15.722521299989237,10.399581999983639
Fourier Ramps,1,"[50, 50]",0.01,10,1024,18.71721954888405,16.013105475726448,19.183107779974982,15.360315211175621,10.700478400103748
Fourier Ramps,1,"[50, 50]",0.1,10,1024,17.40273347111269,14.764085299629501,18.7905684247984,15.73020078169731,10.621092499932274
Fourier Ramps,1,"[50, 50]",1e-05,10,2048,42.18862892463468,35.40250225996188,37.42031857376258,30.025212970315962,6.295252700103447
Fourier Ramps,1,"[50, 50]",0.0001,10,2048,20.13520333551233,16.837484809741174,23.93993571889768,22.92735372228068,6.2419602000154555
Fourier Ramps,1,"[50, 50]",0.001,10,2048,18.763724810473484,15.985893550085295,18.80277120284064,15.841051223735889,6.394006999908015
Fourier Ramps,1,"[50, 50]",0.01,10,2048,18.755348053528017,15.877527468752081,19.082578535912067,15.395343826158639,6.967472500167787
Fourier Ramps,1,"[50, 50]",0.1,10,2048,17.69892173135157,14.973017287704845,24.230659644628933,22.776850258682337,6.838166400091723
Fourier Ramps,1,"[50, 50]",1e-05,15,256,19.351663382109248,16.359684259283487,21.39026515073366,19.997389813885974,20.01156729995273
Fourier Ramps,1,"[50, 50]",0.0001,15,256,18.7650169347044,15.92914138263942,18.81925895995909,15.68020502011633,19.699186800047755
Fourier Ramps,1,"[50, 50]",0.001,15,256,18.760792562846817,16.038068638110826,18.82176460890792,15.688759341626527,19.782978900009766
Fourier Ramps,1,"[50, 50]",0.01,15,256,15.136181923431181,13.528271269435969,77.94923747532582,78.82735743754361,18.89148660004139
Fourier Ramps,1,"[50, 50]",0.1,15,256,18.85379906176732,16.254297220269017,19.45569691701475,17.419941122136198,18.83539819996804
Fourier Ramps,1,"[50, 50]",1e-05,15,512,21.576628366180326,17.47603144503326,25.760952184498173,24.9329535987427,17.790479900082573
Fourier Ramps,1,"[50, 50]",0.0001,15,512,18.76654349347275,16.042916440311185,18.806449947730485,15.922463418704941,18.099978500045836
Fourier Ramps,1,"[50, 50]",0.001,15,512,18.831797923814477,15.746991551780248,18.95678169633544,15.452260561386177,18.1823859999422
Fourier Ramps,1,"[50, 50]",0.01,15,512,16.68862720445097,14.324816406443786,63.303397205153374,62.06757506586824,17.576852899976075
Fourier Ramps,1,"[50, 50]",0.1,15,512,18.869431604489076,16.313553699402803,19.5259505933496,17.5330567335436,17.499756100121886
Fourier Ramps,1,"[50, 50]",1e-05,15,1024,32.763839730954984,24.962023435493176,25.242240956363176,18.339673221926454,15.194276599911973
