mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,9,0.001,200,17.954088077031397,15.261238313782947,18.374508454793897,16.252725488642774,0.2522407998330891
Calendar,1,9,0.01,200,16.089041960869476,13.481545353255534,16.745005920255082,14.633000220130635,0.2418899000622332
Calendar,1,9,0.1,200,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.22962080012075603
Calendar,1,9,1e-05,300,18.81142082789927,16.037120020124075,19.201627741052036,16.993462080536748,0.3387005999684334
Calendar,1,9,0.0001,300,18.675701244878212,15.91377191809332,19.06951287296467,16.87656149336695,0.3394374998752028
Calendar,1,9,0.001,300,17.621556229646643,14.961112869791238,18.05936705473335,15.96200043148786,0.32210649992339313
Calendar,1,9,0.01,300,16.041922391576417,13.401519863854217,16.73808086737858,14.577408944892436,0.3253009000327438
Calendar,1,9,0.1,300,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.3226056001149118
Calendar,1,9,1e-05,400,18.80628507304673,16.032475932024955,19.1966565744769,16.989091261252586,0.4239163000602275
Calendar,1,9,0.0001,400,18.627045543903087,15.869599256227964,19.02226561060598,16.83468068908225,0.4330680000130087
Calendar,1,9,0.001,400,17.344582049525833,14.710197234480397,17.800332418324658,15.719455006877922,0.4083327001426369
Calendar,1,9,0.01,400,16.035597134577518,13.380850639295417,16.746869827108824,14.564635556092536,0.4148995999712497
Calendar,1,9,0.1,400,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.39953229995444417
Calendar,1,9,1e-05,500,18.801153052094328,16.027835120265124,19.191689551644213,16.984723673053928,0.5269501998554915
Calendar,1,9,0.0001,500,18.579223503667315,15.82623802885289,18.975878797385988,16.793463343550513,0.530051999958232
Calendar,1,9,0.001,500,17.114493220190152,14.50036918997414,17.588277256922947,15.51789242992758,0.5152936999220401
Calendar,1,9,0.01,500,16.03474918566629,13.374452140363028,16.75160333947244,14.560935902595205,0.5234089000150561
Calendar,1,9,0.1,500,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.4741140000987798
Calendar,1,9,1e-05,700,18.790900224124965,16.018562842421268,19.181767950079518,16.976002736844674,0.6973107999656349
Calendar,1,9,0.0001,700,18.486054851011634,15.741809469189525,18.88565060328899,16.713064579312398,0.6941892001777887
Calendar,1,9,0.001,700,16.766066722718726,14.178668745610493,17.27487694382204,15.215607059358604,0.675264700083062
Calendar,1,9,0.01,700,16.03462033930617,13.371472082030756,16.7542747420034,14.55927682057705,0.7174239000305533
Calendar,1,9,0.1,700,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.635168100008741
Calendar,1,9,1e-05,1000,18.775604586439076,16.00470908399651,19.16694585985541,16.96296804575396,1.0016757000703365
Calendar,1,9,0.0001,1000,18.352288702630524,15.620761087150804,18.756438612702034,16.597449096435263,0.9576523001305759
Calendar,1,9,0.001,1000,16.43998546400711,13.866982406175,16.995851901686443,14.93805696853193,0.9480203001294285
Calendar,1,9,0.01,1000,16.034617989449398,13.371042281963867,16.754675828072635,14.559029653697397,1.0166423998307437
Calendar,1,9,0.1,1000,16.034617982059135,13.37102501623955,16.75470315987123,14.559026498985341,0.8457688000053167
Calendar,1,12,1e-05,50,18.824276530782445,16.048742898234508,19.214073765249722,17.004403046515296,0.10652190004475415
Calendar,1,12,0.0001,50,18.801106853697707,16.02769111624762,19.191488373828626,16.98442371417679,0.098377900198102
Calendar,1,12,0.001,50,18.579123751267684,15.82615149190926,18.975782288035784,16.793380175146407,0.11522280005738139
Calendar,1,12,0.01,50,17.10976305644998,14.496044592040496,17.58395399413041,15.513758578992604,0.11123369983397424
