mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,1,"[50, 50, 100]",0.001,10,512,20.463150043689325,18.05593020452617,21.243453385867344,18.93485091375362,6.85600710000017
Calendar,1,"[50, 50, 100]",0.01,10,512,20.45713919652576,18.212837951401983,21.32478122080729,19.173700443633823,6.767803300000196
Calendar,1,"[50, 50, 100]",0.1,10,512,20.464413908402175,18.61473327709971,21.417952790085163,19.65031062048518,6.660844199999701
Calendar,1,"[50, 50, 100]",1e-05,10,1024,53.228785830629874,45.95136739388605,52.563062289083554,44.9011461942663,5.093545200000335
Calendar,1,"[50, 50, 100]",0.0001,10,1024,23.06425392991716,19.535792399530106,23.33770293025701,19.932709383541365,5.271705299999667
Calendar,1,"[50, 50, 100]",0.001,10,1024,21.782327434436876,18.977670477962146,22.360046313321025,19.81648435398604,5.120629899999585
Calendar,1,"[50, 50, 100]",0.01,10,1024,20.46022640308473,18.03133447110407,21.28442275112312,18.945322470679784,5.130630099999507
Calendar,1,"[50, 50, 100]",0.1,10,1024,20.53665502134625,18.051595251268242,21.299851463689606,18.916734204225342,5.206922800000029
Calendar,1,"[50, 50, 100]",1e-05,10,2048,54.20051697265401,47.068077138130334,53.546216005443455,46.03949483710015,3.923887900000409
Calendar,1,"[50, 50, 100]",0.0001,10,2048,31.87009542193137,22.833276203521073,31.144847871248178,21.707317685408793,3.855735099999947
Calendar,1,"[50, 50, 100]",0.001,10,2048,21.945816960903166,18.969159814107385,22.43695356553695,19.73040969279063,3.9185652999995
Calendar,1,"[50, 50, 100]",0.01,10,2048,21.911714881355746,18.995231661686404,22.438963892929916,19.793509181256695,3.9148709000000963
Calendar,1,"[50, 50, 100]",0.1,10,2048,20.501171406547158,18.174871061224845,21.337834863579054,19.107684657413134,3.9466311999995014
Calendar,1,"[50, 50, 100]",1e-05,15,256,26.094495372010684,19.474636383358426,25.659953942329636,18.992478837691337,14.06658140000036
Calendar,1,"[50, 50, 100]",0.0001,15,256,21.85799108455277,19.009946114327747,22.41243886656536,19.83141466206367,10.865923200000907
Calendar,1,"[50, 50, 100]",0.001,15,256,20.49159673104948,18.287330507076902,21.32332423301122,19.21869986812333,10.661696700000903
