mode,n_features,layers,learning_rate,epochs,batch_size,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,6,"[50, 50, 100]",0.01,10,1024,6.814084359648285,5.420068587219228,7.612650438845899,5.927964488839679,5.227510000113398
Calendar,6,"[50, 50, 100]",0.1,10,1024,14.165104985015539,12.11829139577365,18.703543533116065,14.62196992165391,5.255242399871349
Calendar,6,"[50, 50, 100]",0.001,10,2048,10.410256195803978,8.550116956108596,10.528063863591486,8.270480284806972,4.157665099948645
Calendar,6,"[50, 50, 100]",0.01,10,2048,8.605745510099837,7.236957678294593,8.097677383263932,6.611371885309326,4.061871699988842
Calendar,6,"[50, 50, 100]",0.1,10,2048,8.832101797308065,7.139184154497145,10.489790099585372,8.218215696322043,4.175822699908167
Calendar,6,"[50, 50, 100]",0.001,15,256,7.776721797301802,6.448985983862597,7.97306103703299,6.309865630021394,10.753649099962786
Calendar,6,"[50, 50, 100]",0.01,15,256,4.603893343456734,3.5663538202452565,22.328812347004558,16.536129911661952,9.499360400019214
Calendar,6,"[50, 50, 100]",0.1,15,256,4.797685394016552,3.6665629609362664,10.907454431036252,8.439257690486034,11.11126170004718
Calendar,6,"[50, 50, 100]",0.001,15,512,8.001500264293366,6.5787965605024885,8.551005740960962,6.765167449520977,8.910489999921992
Calendar,6,"[50, 50, 100]",0.01,15,512,6.081867599544304,4.883270020655712,11.85161944343907,9.189867961404351,8.913172099972144
Calendar,6,"[50, 50, 100]",0.1,15,512,6.6940140210598456,5.296662146441713,8.250555988852614,6.204801578529885,7.985188799910247
Calendar,6,"[50, 50, 100]",0.001,15,1024,8.663993030886175,7.083535888505002,9.768178956739838,7.670561603017663,7.495466999942437
Calendar,6,"[50, 50, 100]",0.01,15,1024,6.611504839707285,5.281350833068879,7.606466072947882,5.82646469597829,6.676277099875733
Calendar,6,"[50, 50, 100]",0.1,15,1024,6.953517922846968,5.652596557765328,7.486575195456399,5.873531362188945,6.992032299982384
Calendar,6,"[50, 50, 100]",0.001,15,2048,10.320654351478026,8.47608021285773,10.528237080171726,8.281391955388127,7.50281779980287
Calendar,6,"[50, 50, 100]",0.01,15,2048,7.5401818419884625,6.137522678753444,7.904975258474955,6.201903573345531,5.506394000025466
Calendar,6,"[50, 50, 100]",0.1,15,2048,7.7207172354928195,6.347736413050141,8.039724185142383,6.3470386653302455,5.487435000017285
Calendar,6,"[50, 50, 100]",0.001,20,256,7.193767297750489,5.827169710738773,7.917335580968862,6.124612056661678,15.939776999875903
Calendar,6,"[50, 50, 100]",0.01,20,256,4.07701617352099,3.1349789777310053,14.97539687609311,10.877435888629618,15.704353299923241
Calendar,6,"[50, 50, 100]",0.1,20,256,5.5985011283613115,4.329247924411793,10.138054238243816,7.79299836359537,15.722466599894688
Calendar,6,"[50, 50, 100]",0.001,20,512,7.9322884535504175,6.604121375524959,8.148182124511749,6.537544216841938,14.277322799898684
Calendar,6,"[50, 50, 100]",0.01,20,512,5.362277881098272,4.279073625609205,14.961013881518767,11.736880471331718,14.101481100078672
Calendar,6,"[50, 50, 100]",0.1,20,512,4.798294533860861,3.705624732093682,10.91612849124974,8.569434241469626,14.322750099934638
Calendar,6,"[50, 50, 100]",0.001,20,1024,8.319716756254612,6.875914158811776,9.162378678705238,7.252570351956787,10.473398899892345
Calendar,6,"[50, 50, 100]",0.01,20,1024,6.371234058123665,5.13683222667745,7.955959448262079,6.079824111485373,10.5136045999825
Calendar,6,"[50, 50, 100]",0.1,20,1024,7.098281428496318,5.604326028767136,8.382101086559855,6.476758546256398,10.366113200085238
Calendar,6,"[50, 50, 100]",0.001,20,2048,10.104167387991362,8.298017354682448,10.318026100334892,8.125355377245711,7.065297200111672
Calendar,6,"[50, 50, 100]",0.01,20,2048,6.79336689503902,5.497408268195207,7.529117072921375,6.0789631185989315,7.1089091000612825
Calendar,6,"[50, 50, 100]",0.1,20,2048,14.165964297896089,12.139788467249293,18.585393273905822,14.52071544501068,7.142052100040019
Calendar,6,"[50, 100, 50]",0.001,5,256,9.266540693660009,7.564477426131905,9.921644884451197,7.782972659855137,5.516089300159365
Calendar,6,"[50, 100, 50]",0.01,5,256,7.2973729909467755,5.743333666662471,8.809411175372974,6.769627741143037,5.472946599824354
Calendar,6,"[50, 100, 50]",0.1,5,256,6.283541235386673,4.990186565782221,8.103431589923195,6.166092188355507,5.527244600001723
Calendar,6,"[50, 100, 50]",0.001,5,512,10.211221377146831,8.359213626305309,10.725229649305817,8.410514257338614,5.153240599902347
Calendar,6,"[50, 100, 50]",0.01,5,512,7.041571029264846,5.757980457239155,7.462061564997307,5.942698648042125,5.026350100059062
Calendar,6,"[50, 100, 50]",0.1,5,512,8.089482064287141,6.508991119111922,9.47399434362559,7.482080816423007,4.781781099969521
Calendar,6,"[50, 100, 50]",0.001,5,1024,10.438270884438001,8.554683842835448,10.408044982993763,8.193031629149662,7.104626499814913
Calendar,6,"[50, 100, 50]",0.01,5,1024,8.078976812904893,6.61108349303695,8.737043400615239,6.903643499356556,4.889985699905083
Calendar,6,"[50, 100, 50]",0.1,5,1024,8.686484410928694,6.873094636862759,11.420912056899537,8.758738981232616,5.045719599816948
Calendar,6,"[50, 100, 50]",0.001,5,2048,11.1062924483364,9.298931325442549,11.933427961802835,9.367701652826058,3.4621891998685896
Calendar,6,"[50, 100, 50]",0.01,5,2048,10.20666148695675,8.48438991168084,10.014015791252492,7.990082729033007,3.4861035000067204
Calendar,6,"[50, 100, 50]",0.1,5,2048,13.626713039782175,11.484688671092993,18.28554552292901,14.282343947828002,3.5621765998657793
Calendar,6,"[50, 100, 50]",0.001,10,256,8.282425183075091,6.938183862905843,8.302558675912909,6.721439659254696,12.359918399946764
Calendar,6,"[50, 100, 50]",0.01,10,256,5.602305557706673,4.426937649648792,12.598525766089912,9.601371446844684,10.890110400039703
Calendar,6,"[50, 100, 50]",0.1,10,256,5.4531144444394615,4.287173983326488,9.671853115771164,7.52094501343768,10.299917000113055
Calendar,6,"[50, 100, 50]",0.001,10,512,8.369557120983236,6.867009392212789,9.06968423707013,7.181837718572834,8.118862000061199
Calendar,6,"[50, 100, 50]",0.01,10,512,6.497839800989442,5.1976158255730525,7.490846124958664,5.900767229926438,7.9892081001307815
Calendar,6,"[50, 100, 50]",0.1,10,512,6.293269671251594,5.167726658907612,8.783749031393718,7.098345786594021,7.977145600132644
Calendar,6,"[50, 100, 50]",0.001,10,1024,9.908746992295299,8.107287394721766,10.24992051305085,8.03699313016007,6.543529200134799
Calendar,6,"[50, 100, 50]",0.01,10,1024,6.730581530814316,5.405527616664258,7.415841937263352,5.783825701520281,6.737490100087598
Calendar,6,"[50, 100, 50]",0.1,10,1024,6.851297543526208,5.418211161985588,8.591286161375976,6.7187042568866815,6.809260200010613
Calendar,6,"[50, 100, 50]",0.001,10,2048,10.40134339011787,8.539208043939457,10.56083523317889,8.300698660194437,4.504741099895909
Calendar,6,"[50, 100, 50]",0.01,10,2048,8.100819424435983,6.712551515552747,8.086853679709368,6.46545763006068,4.537951800040901
Calendar,6,"[50, 100, 50]",0.1,10,2048,8.300978248226057,6.8771125907493476,9.03575753910206,7.106802588659796,4.55751290009357
Calendar,6,"[50, 100, 50]",0.001,15,256,7.6681458168160335,6.3069438715853385,7.788603509495453,6.145904050117788,13.696946900105104
Calendar,6,"[50, 100, 50]",0.01,15,256,4.670275918131081,3.658903536040382,16.58089625706121,12.040025496192301,13.963607900077477
Calendar,6,"[50, 100, 50]",0.1,15,256,7.545192968115155,6.0563547337329595,11.319392057845574,9.172342013752063,13.979495299980044
Calendar,6,"[50, 100, 50]",0.001,15,512,7.95294373879914,6.554027185666465,8.240373996779695,6.5136633126532315,11.271693899994716
Calendar,6,"[50, 100, 50]",0.01,15,512,6.036683362191744,4.841707722348369,10.851431600056076,8.722963061698886,11.667965399799868
Calendar,6,"[50, 100, 50]",0.1,15,512,6.178467687236643,4.9495268157534476,7.1314591512988,5.5239197006432965,11.58617790020071
Calendar,6,"[50, 100, 50]",0.001,15,1024,9.693719218804452,7.9854891364167315,10.038039317190231,7.907385982603671,9.695042100036517
Calendar,6,"[50, 100, 50]",0.01,15,1024,6.627541202708511,5.303353856239274,7.153790658502307,5.6305669830495715,14.246479200199246
Calendar,6,"[50, 100, 50]",0.1,15,1024,6.63291425736233,5.241295622929319,8.58002530609241,6.640207011842506,11.172683299984783
Calendar,6,"[50, 100, 50]",0.001,15,2048,10.321089689314956,8.492754707378204,10.471563455817883,8.240501812511027,6.675442599924281
Calendar,6,"[50, 100, 50]",0.01,15,2048,7.830774749704667,6.520787636831321,7.802440736242327,6.207599825743877,6.69627259997651
Calendar,6,"[50, 100, 50]",0.1,15,2048,7.82671042215889,6.427323881756281,7.865343815638466,6.215473401204938,6.760081300046295
Calendar,6,"[50, 100, 50]",0.001,20,256,7.38489191212323,6.100458245357806,7.812505669320207,6.215667471681749,21.495901999995112
Calendar,6,"[50, 100, 50]",0.01,20,256,4.146570309305679,3.180142071656406,12.865669968545586,10.225116106762258,21.482631100108847
Calendar,6,"[50, 100, 50]",0.1,20,256,4.086752915083631,3.136473371328463,7.681336761947614,6.3492195701823295,21.177944800117984
Calendar,6,"[50, 100, 50]",0.001,20,512,7.909269000451733,6.494890632316055,8.149802344603973,6.448030515514475,15.566189700039104
Calendar,6,"[50, 100, 50]",0.01,20,512,5.929581474836412,4.759772077762118,10.63122942891619,8.31347631566869,14.948168500093743
Calendar,6,"[50, 100, 50]",0.1,20,512,4.266674863937236,3.222758406011138,16.59232104296019,13.144024606854796,16.840498599922284
Calendar,6,"[50, 100, 50]",0.001,20,1024,8.24238855524027,6.854789948201698,8.928338157074036,7.0661688589653115,11.634622200159356
Calendar,6,"[50, 100, 50]",0.01,20,1024,6.411546234743619,5.110357331871319,7.483713494502694,5.698550042543041,11.160467899870127
Calendar,6,"[50, 100, 50]",0.1,20,1024,6.280622769772814,5.061315745206453,7.92847273635809,6.1877330733433755,10.529345799935982
Calendar,6,"[50, 100, 50]",0.001,20,2048,10.194572804733902,8.3748014670341,10.402455024592575,8.18281975274281,7.567340099951252
Calendar,6,"[50, 100, 50]",0.01,20,2048,7.454064181809341,6.0311353219237755,7.73219526510786,6.027984138484219,8.935110400198027
Calendar,6,"[50, 100, 50]",0.1,20,2048,7.309188013710984,5.798869066959791,9.669517362518956,7.536400671561355,9.947102700127289
Calendar,6,"[100, 50, 50]",0.001,5,256,9.349042670476633,7.6819595598086625,9.983535045544523,7.883597889311597,9.462735599838197
Calendar,6,"[100, 50, 50]",0.01,5,256,6.450627439826364,5.124913098363898,7.851592716006773,5.9798103267313785,7.717479199869558
Calendar,6,"[100, 50, 50]",0.1,5,256,14.18642924236844,12.23417606954679,18.115190968029605,14.126004920370178,7.786354599986225
Calendar,6,"[100, 50, 50]",0.001,5,512,10.145077647801076,8.345682258298048,10.316003095025689,8.119849282453579,6.425500100012869
Calendar,6,"[100, 50, 50]",0.01,5,512,6.846260379442999,5.518789092921541,7.35618842552823,5.729480227696722,6.720303300069645
Calendar,6,"[100, 50, 50]",0.1,5,512,6.51586906793741,5.242824489075491,8.254457512235991,6.3091281691168595,6.35796059994027
Calendar,6,"[100, 50, 50]",0.001,5,1024,10.433126214912322,8.534539381898215,10.75100398299066,8.435478636732208,4.379655099939555
Calendar,6,"[100, 50, 50]",0.01,5,1024,8.299719878515662,6.7709135750848475,9.226219245723923,7.318055078514407,4.845996400108561
Calendar,6,"[100, 50, 50]",0.1,5,1024,14.171360734019286,12.099925549628578,18.846774970599196,14.74547294023962,4.944188599940389
Calendar,6,"[100, 50, 50]",0.001,5,2048,11.17145022550282,9.338248946468282,11.418460363637521,9.053454689965875,4.275760999880731
Calendar,6,"[100, 50, 50]",0.01,5,2048,10.232013611270732,8.426391269289422,10.357288945978754,8.20876578104832,3.670789800118655
Calendar,6,"[100, 50, 50]",0.1,5,2048,14.05901930933966,12.055921201085692,18.41468958171941,14.381841243325965,3.039733699988574
Calendar,6,"[100, 50, 50]",0.001,10,256,8.132811533640979,6.78429792167622,7.959097775721969,6.338563376230557,21.18360610003583
Calendar,6,"[100, 50, 50]",0.01,10,256,5.9013837078419575,4.711650221988019,12.234363883285557,9.444087427525162,16.124036200111732
Calendar,6,"[100, 50, 50]",0.1,10,256,5.282472044780393,4.0939537049471735,11.474153356467959,8.988139576217312,14.730025200173259
Calendar,6,"[100, 50, 50]",0.001,10,512,8.260747432596764,6.860727954128265,8.762932499595914,6.934352477210731,10.474287699908018
Calendar,6,"[100, 50, 50]",0.01,10,512,6.325523135037818,5.045118760739743,8.040984145625899,6.1965402747525715,10.248235400067642
Calendar,6,"[100, 50, 50]",0.1,10,512,4.934646688710541,3.806692932778065,10.05775298567554,8.75536905521328,10.416083100019023
Calendar,6,"[100, 50, 50]",0.001,10,1024,10.200163059843064,8.393563872171143,10.312495683817659,8.122362210269388,7.456307800021023
Calendar,6,"[100, 50, 50]",0.01,10,1024,6.631628086171955,5.353334430825115,7.531154654239725,5.8685277102692766,8.516838599927723
Calendar,6,"[100, 50, 50]",0.1,10,1024,6.979457816089247,5.6531713052495665,7.440788967040294,5.744284314784804,8.600454699946567
Calendar,6,"[100, 50, 50]",0.001,10,2048,10.461838367766285,8.567308332369713,10.576670977300031,8.30601185406881,6.095366899855435
Calendar,6,"[100, 50, 50]",0.01,10,2048,7.992194277655742,6.573624206212799,8.110826141020274,6.435389198114455,6.103519299998879
Calendar,6,"[100, 50, 50]",0.1,10,2048,14.178714831713885,12.211232679742896,18.216419328262724,14.210005201674022,5.9640720000024885
Calendar,6,"[100, 50, 50]",0.001,15,256,7.789822495244369,6.4886456439559215,7.785101037369978,6.265742526907167,19.747507699998096
Calendar,6,"[100, 50, 50]",0.01,15,256,4.661857104060758,3.6898972439962026,18.114690521794653,14.738954957948089,20.03020799998194
Calendar,6,"[100, 50, 50]",0.1,15,256,4.5240800066409435,3.5735627077429055,8.20532084032487,6.210027354450691,19.590846800012514
Calendar,6,"[100, 50, 50]",0.001,15,512,8.043304917133192,6.592040137998955,8.419143481270075,6.649848143225823,15.365421199938282
Calendar,6,"[100, 50, 50]",0.01,15,512,5.833530413542338,4.612907586286463,9.806752615261827,7.403051521246424,15.941810299875215
Calendar,6,"[100, 50, 50]",0.1,15,512,4.845567676889085,3.8070345779766472,9.791114262834064,7.595440199845418,15.93047280004248
Calendar,6,"[100, 50, 50]",0.001,15,1024,9.163747299278887,7.57598988129138,9.191358044280374,7.262415031825899,10.171049199998379
Calendar,6,"[100, 50, 50]",0.01,15,1024,6.493889373271056,5.252162587761277,7.421952789567893,5.782094071570118,8.80700090015307
Calendar,6,"[100, 50, 50]",0.1,15,1024,5.700558205963366,4.423942327274263,10.677606596544226,8.264060750872897,8.925073300022632
Calendar,6,"[100, 50, 50]",0.001,15,2048,10.267545093369602,8.416401487710107,10.598194347333324,8.328844348178635,7.836701600113884
Calendar,6,"[100, 50, 50]",0.01,15,2048,7.727281599941216,6.221387050287725,7.9279420415135,6.200870027048146,6.461397300008684
Calendar,6,"[100, 50, 50]",0.1,15,2048,14.165258115815305,12.134725660481658,18.610137468999348,14.541847578242487,6.184362499974668
Calendar,6,"[100, 50, 50]",0.001,20,256,6.673075334817265,5.358687757965457,7.47121223121541,5.852263510686191,27.332297899993137
Calendar,6,"[100, 50, 50]",0.01,20,256,3.9247724781174673,2.9623076059263425,11.401828896478126,9.145438502950261,25.8549248999916
Calendar,6,"[100, 50, 50]",0.1,20,256,4.018053925598162,3.1660227984293416,10.694389766732986,7.984391516555873,25.344487499911338
Calendar,6,"[100, 50, 50]",0.001,20,512,7.99633897681596,6.5463205740058665,8.26626652290875,6.53084956844278,17.469479899853468
Calendar,6,"[100, 50, 50]",0.01,20,512,5.470055830891015,4.343446334401032,8.086104822382847,6.126705433225662,17.09421530016698
Calendar,6,"[100, 50, 50]",0.1,20,512,4.586159997739401,3.5438379534444913,8.45414899148991,6.327985728951588,17.65579350013286
Calendar,6,"[100, 50, 50]",0.001,20,1024,8.210590035316216,6.727649436283395,9.228354549301487,7.279625676304854,11.754701800178736
Calendar,6,"[100, 50, 50]",0.01,20,1024,6.085336629300485,4.842545616056605,7.785843398914654,5.9260807082242,11.451720800017938
Calendar,6,"[100, 50, 50]",0.1,20,1024,6.021881197072301,4.885603177594932,9.164052513683405,6.999899220192331,18.621579499915242
Calendar,6,"[100, 50, 50]",0.001,20,2048,10.177358551511306,8.369401764501792,10.28598038289364,8.104325966743012,9.013822300126776
Calendar,6,"[100, 50, 50]",0.01,20,2048,6.466512004613598,5.160014359365535,7.275445096873301,5.599390061754485,8.965392099926248
Calendar,6,"[100, 50, 50]",0.1,20,2048,6.077182339788185,4.830946238397848,7.676161940040301,5.9570046658610725,8.865351499989629
Calendar,6,"[30, 30]",0.1,20,1024,5.037807537743691,3.966150600205027,13.737236131311613,11.624425032543993,6.160884599899873
Fourier Ramps,5,"[30, 30]",1e-05,5,256,39.88529883879007,36.047383489000076,47.73239142279872,45.4026917248743,10.271769516999484
Fourier Ramps,5,"[30, 30]",0.0001,5,256,12.74465413865002,10.557373205107455,13.484412048411212,10.557019068695412,8.438387569000042
Fourier Ramps,5,"[30, 30]",0.001,5,256,10.363498578163574,8.524885835865362,10.379251700195113,8.04276100601286,8.298023856001237
Fourier Ramps,5,"[30, 30]",0.01,5,256,8.690747519389106,6.926074062360822,9.717333818993598,7.356869205110675,7.799693633998686
Fourier Ramps,5,"[30, 30]",0.1,5,256,7.737792739085915,6.011560179684291,9.172083090300685,6.89206005965437,8.260019204000855
Fourier Ramps,5,"[30, 30]",1e-05,5,512,41.54687895131112,37.87686390911878,48.8239163759676,46.530667953132806,4.451752435001254
Fourier Ramps,5,"[30, 30]",0.0001,5,512,16.536725236440493,12.874624741260748,22.21434650269273,18.136823311534158,4.375154983001266
Fourier Ramps,5,"[30, 30]",0.001,5,512,10.728882960420494,8.860565319110021,10.724140181236468,8.313007393875951,4.51440983700013
Fourier Ramps,5,"[30, 30]",0.01,5,512,9.39474255806397,7.637549453422085,10.690830384505585,8.337415123758225,4.451535260999663
Fourier Ramps,5,"[30, 30]",0.1,5,512,8.6148451437227,6.896263666376084,8.649910604843555,6.726941729288296,3.914771980998921
Fourier Ramps,5,"[30, 30]",1e-05,5,1024,40.411381901896895,36.63922652755733,47.74703170079561,45.390933617357184,2.552737485999387
Fourier Ramps,5,"[30, 30]",0.0001,5,1024,29.80489175423386,25.302822801940657,36.765357646407345,33.83508214458648,2.5939168770019023
Fourier Ramps,5,"[30, 30]",0.001,5,1024,11.32455627666324,9.408593096610215,11.736523859867303,9.202520665854289,2.660993593999592
Fourier Ramps,5,"[30, 30]",0.01,5,1024,10.008702568926205,8.24040300953063,10.46137746926786,8.138456505231103,2.454136838998238
Fourier Ramps,5,"[30, 30]",0.1,5,1024,9.141710522649248,7.4919387145281,9.542616106621429,7.394301591707704,2.958255264999025
Fourier Ramps,5,"[30, 30]",1e-05,5,2048,41.9944835381074,38.293862650638,49.91140518234394,47.68300240300682,2.0603431160016044
Fourier Ramps,5,"[30, 30]",0.0001,5,2048,39.101326711373936,35.19871171000228,46.334209755212754,43.889154218631695,2.117419186000916
Fourier Ramps,5,"[30, 30]",0.001,5,2048,12.716207903256825,10.599508034175148,14.274391149147148,11.148126504182265,2.0134478979998676
Fourier Ramps,5,"[30, 30]",0.01,5,2048,10.66958299173568,8.771932281821874,10.996940539610236,8.531942167963448,2.0108440009971673
Fourier Ramps,5,"[30, 30]",0.1,5,2048,9.818151990515519,8.122945122469648,10.49625626027419,8.24559446721108,2.0121771529993566
Fourier Ramps,5,"[30, 30]",1e-05,10,256,37.165836844779044,33.02497010526637,45.07106600643479,42.554911477948785,12.330619240998203
Fourier Ramps,5,"[30, 30]",0.0001,10,256,11.860183854108689,9.84927483065836,12.836287710607158,10.002533365498376,12.768673382000998
Fourier Ramps,5,"[30, 30]",0.001,10,256,9.50747130263982,7.844219999231609,10.092485424533365,7.956305834639793,12.345155435003107
Fourier Ramps,5,"[30, 30]",0.01,10,256,8.308391107289816,6.585306412968403,9.873049869549869,7.45145416315431,13.01753369799917
Fourier Ramps,5,"[30, 30]",0.1,10,256,5.132306052554829,3.814620705852233,13.222578003725976,11.30996068592597,13.47804949499914
Fourier Ramps,5,"[30, 30]",1e-05,10,512,40.407558279555865,36.598942514196494,48.042555987623494,45.70475813055823,6.619019290999859
Fourier Ramps,5,"[30, 30]",0.0001,10,512,14.000071881709676,11.616447462410687,15.687141091541818,12.183994002198304,6.780105818997981
Fourier Ramps,5,"[30, 30]",0.001,10,512,10.235861876686661,8.441383410582743,10.3830031080304,8.062441651020023,6.720959676997154
Fourier Ramps,5,"[30, 30]",0.01,10,512,8.612687161802567,6.816873005288738,9.050396579332284,6.916334924972174,6.713701038999716
Fourier Ramps,5,"[30, 30]",0.1,10,512,8.036304796884556,6.218696300851648,9.571906446701664,7.0517990736789145,6.942876346998673
Fourier Ramps,5,"[30, 30]",1e-05,10,1024,41.887159191758485,38.10256446017542,49.71699905594668,47.4175487231161,4.8120504439975775
Fourier Ramps,5,"[30, 30]",0.0001,10,1024,15.059531285783455,11.8729485883529,18.961694006022388,14.978419009535788,4.27641652300008
Fourier Ramps,5,"[30, 30]",0.001,10,1024,10.607492719744474,8.729637334588531,10.697139215898273,8.285662498584003,4.311823346000892
Fourier Ramps,5,"[30, 30]",0.01,10,1024,9.315739199597473,7.595928859594438,10.30852056868847,8.035064156300425,3.873657469997852
Fourier Ramps,5,"[30, 30]",0.1,10,1024,8.216416466497101,6.449779922551721,8.892219201042503,6.840054316095754,4.108422925000923
Fourier Ramps,5,"[30, 30]",1e-05,10,2048,41.1708918277765,37.375979111812704,48.7200891776105,46.37595984840639,3.101453417999437
Fourier Ramps,5,"[30, 30]",0.0001,10,2048,31.49773668520769,27.207411567183748,39.21157130418092,36.553354133722706,2.9848501939995913
Fourier Ramps,5,"[30, 30]",0.001,10,2048,11.237765221262118,9.369818948489995,11.104792328285583,8.806840710507984,2.9915023440007644
Fourier Ramps,5,"[30, 30]",0.01,10,2048,9.812403204370515,8.088958892072744,10.393586678934907,8.125847708004368,3.001409133998095
Fourier Ramps,5,"[30, 30]",0.1,10,2048,8.705242483419237,6.917030447421789,9.461959387276814,7.173116840805478,2.991768805000902
Fourier Ramps,5,"[30, 30]",1e-05,15,256,26.25094649161961,21.74389687386192,33.45154416352543,30.474713272263905,18.898306805000175
Fourier Ramps,5,"[30, 30]",0.0001,15,256,10.830194635501634,8.897795407414325,10.783049424855417,8.41620876310047,19.047438988000067
Fourier Ramps,5,"[30, 30]",0.001,15,256,9.397592226387449,7.700790321814653,10.169814445773714,7.995660504994745,18.09560159299872
Fourier Ramps,5,"[30, 30]",0.01,15,256,6.752322597926329,5.2304863201880325,8.70294286207522,6.526406060857112,18.362398979003046
Fourier Ramps,5,"[30, 30]",0.1,15,256,5.143956424244879,3.791571492971251,11.409144206036279,9.144999312468807,19.478328064997186
Fourier Ramps,5,"[30, 30]",1e-05,15,512,37.21579136570319,33.08824457334927,44.56066201988315,41.95898923107969,9.577411916001438
Fourier Ramps,5,"[30, 30]",0.0001,15,512,12.79897848725662,10.659661059716212,13.758011187947854,10.788110497717774,9.542966858
Fourier Ramps,5,"[30, 30]",0.001,15,512,9.678311106829728,7.991460498462737,10.139807803483963,7.934819511167464,9.216555904000415
Fourier Ramps,5,"[30, 30]",0.01,15,512,8.24130933965639,6.4852287794073575,8.774020313426025,6.67919950557062,9.289970540998183
Fourier Ramps,5,"[30, 30]",0.1,15,512,5.360169480790126,4.06050381910106,11.196396931097365,9.15293262838973,9.663289805001114
Fourier Ramps,5,"[30, 30]",1e-05,15,1024,40.7560549104931,36.90140138993574,48.35073821160272,45.97539291880481,5.243846156998188
Fourier Ramps,5,"[30, 30]",0.0001,15,1024,13.594005766820088,11.284496381945862,14.266988033570795,11.158703199175765,5.41918684799748
Fourier Ramps,5,"[30, 30]",0.001,15,1024,10.588277777034646,8.693989412783937,10.85352717490663,8.37533459685957,6.436621084998478
Fourier Ramps,5,"[30, 30]",0.01,15,1024,8.687030782200113,6.940030982734431,9.179520598824812,6.991175050911805,6.018958917000418
Fourier Ramps,5,"[30, 30]",0.1,15,1024,7.55453976201668,5.814986506193336,9.400918494462982,7.009786575963727,5.98655594000229
Fourier Ramps,5,"[30, 30]",1e-05,15,2048,41.5174292251323,37.73828421241377,49.164145272093606,46.84470509843086,4.087768296001741
Fourier Ramps,5,"[30, 30]",0.0001,15,2048,23.59334013273079,18.831748970230418,30.945323398987785,27.49128461045806,4.186309032000281
Fourier Ramps,5,"[30, 30]",0.001,15,2048,10.741807299092947,8.813318672334503,10.917539699592986,8.434987626918229,3.807121483998344
Fourier Ramps,5,"[30, 30]",0.01,15,2048,9.499457572937345,7.827193694222085,10.27629045292772,8.068631884891273,3.745224837002752
Fourier Ramps,5,"[30, 30]",0.1,15,2048,8.212604864835336,6.5146249973346375,8.674763220738994,6.551660558940177,3.7792926609981805
Fourier Ramps,5,"[30, 30]",1e-05,20,256,21.337398094784692,16.682054275520606,29.640993653032712,25.836564014799045,24.532133488999534
Fourier Ramps,5,"[30, 30]",0.0001,20,256,10.736048097416557,8.818108061142024,10.975585415871269,8.471638896996609,26.11350323700026
Fourier Ramps,5,"[30, 30]",0.001,20,256,9.106043893926453,7.401984368822781,9.384357044194399,7.4094976967891775,25.914343361000647
Fourier Ramps,5,"[30, 30]",0.01,20,256,5.825995046303914,4.448067876847051,7.717576112561686,5.730584896941402,25.049579097001697
Fourier Ramps,5,"[30, 30]",0.1,20,256,5.7013290953201,4.2844701933696925,11.196083943039223,9.328887259751513,23.18430536100277
Fourier Ramps,5,"[30, 30]",1e-05,20,512,33.86885448457268,29.48106292844019,41.21345108825332,38.44257842602,12.016929809997237
Fourier Ramps,5,"[30, 30]",0.0001,20,512,11.24603901396039,9.293656965047493,11.398666861730929,8.979613658367565,13.977088823001395
Fourier Ramps,5,"[30, 30]",0.001,20,512,9.492240857694147,7.823442283124442,10.068589100149682,7.970382361007926,12.58167059599873
Fourier Ramps,5,"[30, 30]",0.01,20,512,7.9517697960060545,6.2163047009994035,9.226051749059025,6.915700552325031,14.643015047000517
Fourier Ramps,5,"[30, 30]",0.1,20,512,5.561355982670916,4.204338475467949,11.236823190622928,9.932071612843952,12.475116059998982
Fourier Ramps,5,"[30, 30]",1e-05,20,1024,40.94405375573337,37.096085524872436,48.627605991106805,46.26383035991487,7.737463805999141
Fourier Ramps,5,"[30, 30]",0.0001,20,1024,13.273912573995203,11.023697903985571,14.61725864807708,11.461254421265126,7.078876065999793
Fourier Ramps,5,"[30, 30]",0.001,20,1024,9.960125460647044,8.213639163387677,10.141356618267139,7.933315751380789,7.418278606000968
Fourier Ramps,5,"[30, 30]",0.01,20,1024,8.589918931691592,6.829082952292037,8.667675172331116,6.736181498686452,7.33004889300355
Fourier Ramps,5,"[30, 30]",0.1,20,1024,7.134856853932843,5.612361600495933,9.196119530424847,7.295928124424085,7.003351772000315
Fourier Ramps,5,"[30, 30]",1e-05,20,2048,40.77215546219582,37.13284089567922,48.01652625875541,45.74806301256259,4.9714871360010875
Fourier Ramps,5,"[30, 30]",0.0001,20,2048,15.149534151665222,12.163066137622941,19.373030790021286,15.371824346242269,4.971815313001571
Fourier Ramps,5,"[30, 30]",0.001,20,2048,10.657867969974339,8.77301187301794,10.817961906894654,8.371978810716522,5.226401897001779
Fourier Ramps,5,"[30, 30]",0.01,20,2048,9.114219219081185,7.40877332629912,9.808341493716215,7.634612628682431,5.134019945999171
Fourier Ramps,5,"[30, 30]",0.1,20,2048,8.216645349189037,6.568444808488029,8.563054744707726,6.671356806032443,5.078255041000375
