mode,n_features,max_depth,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Fourier Ramps,3,8,100,7.438072988014302,5.968639808317636,14.994819920141719,14.137205221446948,0.6803378999466076
Fourier Ramps,3,8,150,7.4312271122017215,5.962783204177383,14.994750869054979,14.137012211255684,0.9630328000057489
Fourier Ramps,3,8,200,7.432623550328852,5.962239503301225,14.996565259521248,14.138969611945326,1.2558259000070393
Fourier Ramps,3,10,50,6.895071446003725,5.560496432171553,15.008460709624314,14.203350894812763,0.43317720002960414
Fourier Ramps,3,10,100,6.881313181230193,5.554753901647884,15.011030077983143,14.204001904300082,0.7956707000266761
Fourier Ramps,3,10,150,6.883247106981261,5.5570346432897395,15.007378569182315,14.205860327147658,1.172264099936001
Fourier Ramps,3,10,200,6.8818657013271505,5.556952261226138,15.012021904987881,14.20837046579338,1.4822129999520257
Fourier Ramps,3,12,50,6.147353648690521,4.964719585522011,15.13322215645241,14.350058808494271,0.497597899986431
Fourier Ramps,3,12,100,6.1485922112549,4.964618991178917,15.126707369678355,14.343864173139071,0.9559527999954298
Fourier Ramps,3,12,150,6.145203883977736,4.962762193859529,15.12608861645725,14.350115398562277,1.4332537000300363
Fourier Ramps,3,12,200,6.142959185013423,4.962187121485393,15.127372385229792,14.350350191507735,1.808157499996014
Fourier Ramps,4,6,50,8.0480909363994,6.4677946145343235,15.13405436410244,14.070689934075432,0.28715869993902743
Fourier Ramps,4,6,100,8.052221111109958,6.474487239824714,15.12648648801758,14.062353281883086,0.5517070000059903
Fourier Ramps,4,6,150,8.053461973285652,6.47567467305534,15.127523814144466,14.068276410291949,0.7735568999778479
Fourier Ramps,4,6,200,8.050995761805513,6.475909370371485,15.128703524925974,14.067641876581114,1.0722829999867827
Fourier Ramps,4,8,50,7.44177702303851,5.969284457098662,14.985006236356625,14.128656340955128,0.37468660005833954
Fourier Ramps,4,8,100,7.431527669360509,5.961664740715193,14.984442645619437,14.130098318845205,0.7067349000135437
Fourier Ramps,4,8,150,7.4306580425274475,5.9640628310999375,14.99407059689751,14.137176929028112,0.9910570000065491
Fourier Ramps,4,8,200,7.43054634410119,5.964541376444886,14.984836855273377,14.131640445026752,1.3237953999778256
Fourier Ramps,4,10,50,6.894151299706163,5.559316347442889,15.014234299971786,14.20686542464793,0.47926370007917285
Fourier Ramps,4,10,100,6.8879348423200355,5.56017226215132,14.993476112923485,14.190466366380095,0.9093200999777764
Fourier Ramps,4,10,150,6.889239631861762,5.558238013499315,15.008651289653447,14.204611402639095,1.3336687999544665
Fourier Ramps,4,10,200,6.8898890216938256,5.558932023483844,15.002550575722703,14.201900252152466,1.7060198000399396
Fourier Ramps,4,12,50,6.178229710120215,4.984473745869348,15.133666304033003,14.355594417571224,0.6585370999528095
Fourier Ramps,4,12,100,6.15606109482085,4.971731409125814,15.128928628454483,14.35530437100138,1.0601740999845788
Fourier Ramps,4,12,150,6.164202080382743,4.974715316467317,15.126672914396845,14.352870155783606,1.4503614000277594
Fourier Ramps,4,12,200,6.1645747361495165,4.9756144678042284,15.127956521310734,14.355000849458069,1.8807773999869823
Fourier Ramps,5,6,50,8.046044749400393,6.466762923989509,15.123094343355094,14.066969720020317,0.3137091000098735
Fourier Ramps,5,6,100,8.054384318771575,6.478206300201643,15.126361971415799,14.063921237075949,0.5500419000163674
Fourier Ramps,5,6,150,8.045368598376276,6.471053970376694,15.124221135468936,14.063952127245082,0.8139899999368936
Fourier Ramps,5,6,200,8.05201344906341,6.474264041717453,15.128008819909342,14.067645045898255,1.0715699000284076
Fourier Ramps,5,8,50,7.436145881072889,5.968585495351731,14.977453991674055,14.12220871981483,0.3788186999736354
Fourier Ramps,5,8,100,7.430009569387371,5.962189013797857,14.980857235190687,14.128868269743613,0.7034732999745756
Fourier Ramps,5,8,150,7.431399754555771,5.961047482607565,14.991415745733457,14.136690371757332,1.079401099937968
Fourier Ramps,5,8,200,7.433892158740297,5.964141149770054,14.985618890134882,14.130896819766042,1.4022298000054434
Fourier Ramps,5,10,50,6.896035656997699,5.562809888701028,15.005398432999849,14.203669284296103,0.4770408000331372
Fourier Ramps,5,10,100,6.887441636503198,5.558662505852639,15.007163084946711,14.209444864744745,0.8612399999983609
Fourier Ramps,5,10,150,6.892652482259959,5.561234607179295,15.00493596749443,14.20792114613067,1.2639741000020877
Fourier Ramps,5,10,200,6.892237268542369,5.560938275661726,15.005922917651795,14.20524219172132,1.6510663999943063
