mode,n_features,max_depth,learning_rate,n_estimators,rmse_percentual_train,mape_train,rmse_percentual_test,mape_test,processing_time
Calendar,3,8,0.0005,100,13.697947450567218,11.705338159033959,18.32501717475515,14.348291396750456,0.13339329999871552
Calendar,3,8,1e-05,150,14.151566028804917,12.122827077359595,18.598426554504076,14.532831578670264,0.15238049998879433
Calendar,3,8,5e-05,150,14.0938902393462,12.06978446612484,18.56337355960076,14.508648204206793,0.17173439997714013
Calendar,3,8,0.0001,150,14.022382971980107,12.003994731042681,18.520117251065003,14.479017123808596,0.17538420006167144
Calendar,3,8,0.0005,150,13.475318234988658,11.499990057793916,18.192287510508216,14.262776929955312,0.1877721999771893
Calendar,3,8,1e-05,200,14.146748949004063,12.118395720303072,18.595513063597405,14.530806487445581,0.23397910001222044
Calendar,3,8,5e-05,200,14.069983424322066,12.04779602689234,18.548909364898865,14.498705159485626,0.21447559993248433
Calendar,3,8,0.0001,200,13.975144472349516,11.960533536423414,18.491581087962892,14.45954125623776,0.211897199973464
Calendar,3,8,0.0005,200,13.260031294177688,11.30119763704171,18.064851606771835,14.183614718315921,0.2279217999894172
Calendar,3,10,1e-05,50,14.161147420650513,12.13167140394309,18.604179919875136,14.536809749617904,0.11018519999925047
Calendar,3,10,5e-05,50,14.141622961075335,12.113752507613308,18.59236015516261,14.528548151831085,0.1178139999974519
Calendar,3,10,0.0001,50,14.117332700173389,12.09146205754554,18.577622065832326,14.518277070672706,0.11295840004459023
Calendar,3,10,0.0005,50,13.925570516310783,11.915477196715466,18.461792302115935,14.438245400391741,0.10434550000354648
Calendar,3,10,1e-05,100,14.156248640589071,12.12718050855992,18.601201285668335,14.53472687106592,0.18156970001291484
Calendar,3,10,5e-05,100,14.1173065457621,12.09143836832432,18.57762767888008,14.518298753944947,0.18476279999595135
Calendar,3,10,0.0001,100,14.068929445066221,12.047040604261504,18.548313977644938,14.49791704233144,0.2067882000701502
Calendar,3,10,0.0005,100,13.692837949447387,11.701621116807084,18.322122205575788,14.344231100690715,0.2014871999854222
Calendar,3,10,1e-05,150,14.151351019633879,12.122691160949703,18.598223762324384,14.53264638197815,0.246531100012362
Calendar,3,10,5e-05,150,14.0930941562285,12.06921293886967,18.562979701828148,14.508116486970515,0.2496349000139162
